Date,Filename,Title,Download Url
2016-07-13,sfg-furtims-parent,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2016/2016.07.13.State-Sponsored_SCADA_Malware_targeting_European_Energy_Companies/sfg-furtims-parent.pdf
2016-07-21,(Chinese)rmshixdAPT-C-15-20160630,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2016/2016.07.21.Sphinx_Targeted_cyber-attack_in_the_Middle_East/%28Chinese%29rmshixdAPT-C-15-20160630.pdf
2016-07-21,tta1-f04_hide-and-seek-how-threat-actors-respond-in-the-face-of-public-exposure,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2016/2016.07.21.Hide_and_Seek/tta1-f04_hide-and-seek-how-threat-actors-respond-in-the-face-of-public-exposure.pdf
2016-07-21,rmsxden20160721,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2016/2016.07.21.Sphinx_Targeted_cyber-attack_in_the_Middle_East/rmsxden20160721.pdf
2016-07-25,Symantec_Patchwork-expands-to-industries(07-25-2016),Patchwork cyberespionage group expands targets from governments to wide range of industries,https://app.box.com/s/8k4ikxiyz3od5bg6juqpjf99dcfdba4l
2016-07-28,ICIT-Brief-China-Espionage-Dynasty,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2016/2016.07.28.China_Espionage_Dynasty/ICIT-Brief-China-Espionage-Dynasty.pdf
2016-08-02,Group5_ Syria and the Iranian Connection - The Citizen Lab,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2016/2016.08.02.group5-syria/Group5_%20Syria%20and%20the%20Iranian%20Connection%20-%20The%20Citizen%20Lab.pdf
2016-08-03,EFF_OperationManul(08-03-2016),Operation Manul,https://app.box.com/s/0dhelcscwtesl3biuldgrbeddaffwneu
2016-08-07,Symantec_Strider-group-turns-eye-targets(08-07-2016),Strider: Cyberespionage group turns eye of Sauron on targets,https://app.box.com/s/l6i8z1vz83uwzf2ycl94xnel5voddt5v
2016-08-07,Symantec_Remsec_IOCs,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2016/2016.08.07.Strider_Cyberespionage_group_turns_eye_of_Sauron_on_targets/Symantec_Remsec_IOCs.pdf
2016-08-08,Visa_Oracle-Micros-Compromise(08-08-2016),Carbanak Oracle Breach,https://app.box.com/s/4sfhcqaaxwui1dbvd13254wm5wfy9bmk
2016-08-08,ProjectSauron_ top level cyber-espionage platform covertly extracts encrypted government comms - Securelist,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2016/2016.08.08.ProjectSauron/ProjectSauron_%20top%20level%20cyber-espionage%20platform%20covertly%20extracts%20encrypted%20government%20comms%20-%20Securelist.pdf
2016-08-08,The-ProjectSauron-APT_Technical_Analysis_KL,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2016/2016.08.08.ProjectSauron/The-ProjectSauron-APT_Technical_Analysis_KL.pdf
2016-08-08,The-ProjectSauron-APT_IOCs_KL,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2016/2016.08.08.ProjectSauron/The-ProjectSauron-APT_IOCs_KL.pdf
2016-08-13,BrianKrebs_Carbanak-Oracle-breach(08-13-2016),Visa Alert and Update on the Oracle Breach,https://app.box.com/s/ejrvucttqc6eanln2kkmqtjklg563jxg
2016-08-16,unit42-aveo-malware-family-targets-japanese-speaking-users,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2016/2016.08.16.aveo-malware-family-targets-japanese/unit42-aveo-malware-family-targets-japanese-speaking-users.pdf
2016-08-17,Operation Ghoul_ targeted attacks on industrial and engineering organizations - Securelist,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2016/2016.08.17_operation-ghoul/Operation%20Ghoul_%20targeted%20attacks%20on%20industrial%20and%20engineering%20organizations%20-%20Securelist.pdf
2016-08-19,Russian_Cyber_Operations_On_Steroids,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2016/2016.08.19.fancy-bear-anti-doping-agency-phishing/Russian_Cyber_Operations_On_Steroids.pdf
2016-08-24,Citizenlab_NSO_iPhone_ZeroDays_UAE(08-24-2016),The Million Dollar Dissident: NSO Group's iPhone Zero-Days used against a UAE Human Rights Defender,https://app.box.com/s/adaa4lfxeohb7ehxv3ao6104gmvq226i
2016-08-25,lookout-pegasus-technical-analysis,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2016/2016.08.25.lookout-pegasus-technical-analysis/lookout-pegasus-technical-analysis.pdf
2016-09-01,human-rights-impersonation-malware,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2016/2016.09.01.human-rights-impersonation-malware/human-rights-impersonation-malware.pdf
2016-09-06,Buckeye.cyberespionage.group.shifts.gaze.from.US.to.Hong.Kong.-.Symantec,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2016/2016.09.06.buckeye-cyberespionage-group-shifts-gaze-us-hong-kong/Buckeye.cyberespionage.group.shifts.gaze.from.US.to.Hong.Kong.-.Symantec.pdf
2016-09-14,mile-tea-cyber-espionage-campaign-targets-asia-pacific-businesses-and-government-agencies,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2016/2016.09.14.MILE_TEA/mile-tea-cyber-espionage-campaign-targets-asia-pacific-businesses-and-government-agencies.pdf
2016-09-18,Hunting Libyan Scorpions _ Cyberkov _ Professional Cybersecurity & Consultation Firm_,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2016/2016.09.18.Hunting-Libyan-Scorpions/Hunting%20Libyan%20Scorpions%20_%20Cyberkov%20_%20Professional%20Cybersecurity%20%26%20Consultation%20Firm_.pdf
2016-09-18,Hunting-Libyan-Scorpions-AR,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2016/2016.09.18.Hunting-Libyan-Scorpions/Hunting-Libyan-Scorpions-AR.pdf
2016-09-18,Cyberkov-Hunting-Libyan-Scorpions-EN(9-18-16),Hunting Libyan Scorpions,https://app.box.com/s/pov6xl0nvac5iaq4kafyw7p8ylmx3p8d
2016-09-26,unit42-sofacys-komplex-os-x-trojan,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2016/2016.09.26_Sofacy_Komplex_OSX_Trojan/unit42-sofacys-komplex-os-x-trojan.pdf
2016-09-28,Confucius Says...Malware Families Get Further By Abusing Legitimate Websites,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2016/2016.09.28.Confucius_Says/Confucius%20Says...Malware%20Families%20Get%20Further%20By%20Abusing%20Legitimate%20Websites.pdf
2016-09-29,CS_organisation_CHINA_092016 (1),,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2016/2016.09.29.China_and_Cyber_Attitudes_Strategies_Organisation/CS_organisation_CHINA_092016%20%281%29.pdf
2016-10-03,Kaspersky_StrongPity-Waterhole-Targeting-Italian-Belgian-Encryption-Users(10-03-2016),On the StrongPity Waterhole Attacks Targeting Italian and Belgian Encryption Users,https://app.box.com/s/c9w0xp0mgndij268ku7ti5ee4lxu54bv
2016-10-05,VirusBulletin_EvronRaz(10-05-2016),"Apt Reports And Opsec Evolution, Or: These Are Not The Apt Reports You Are Looking For",https://app.box.com/s/6kow9e7d5ogd1qxskl5krels702fwyon
2016-10-16,threatconnect-discovers-chinese-apt-activity-in-europe,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2016/2016.10.16.A_Tale_of_Two_Targets/threatconnect-discovers-chinese-apt-activity-in-europe.pdf
2016-10-20,eset-sednit-part1(10-20-2016),En Route with Sednit Part 1: Approaching the Target,https://app.box.com/s/c7oz0zci5gxsbgnucxwah82bfdj0boe0
2016-10-25,eset-sednit-part2(10-25-2016),En Route with Sednit Part 2: Observing the Comings and Goings,https://app.box.com/s/lmaensc7vzdugsy1nsh4bwligl07q53b
2016-10-25,PaloAlto_Houdinis-Magic-Reappearance(10-25-2016),Houdini's Magic Reappearance,https://app.box.com/s/y4zzbao34iv483op59h1dettrwgoe7li
2016-10-25,Houdini.s.Magic.Reappearance.-.Palo.Alto.Networks.Blog,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2016/2016.10.25.Houdini_Magic_Reappearance/Houdini.s.Magic.Reappearance.-.Palo.Alto.Networks.Blog.pdf
2016-10-26,VectraNetworks_Moonlight-Targeted-attacks-MiddleEast(10-26-2016),Moonlight - Targeted attacks in the Middle East,https://app.box.com/s/f7p6hmdojxrh6mzs91yvjmpgz528b7h9
2016-10-26,Forcepoint_BITTER-Targeted-attack-Pakistan(10-26-2016),BITTER: A Targeted attack against Pakistan,https://app.box.com/s/iegu4jz7v3q0vcvgrkzrnq3w28q3pyne
2016-11-03,BoozAllen_ukraine-report-when-the-lights-went-out(11-03-2016),When The Lights Went Out: Ukraine Cybersecurity Threat Briefing,https://app.box.com/s/pbj4aeiapdbblzs19gzymgsk73sxbe56
2016-11-09,down-the-h-w0rm-hole-with-houdinis-rat.html,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2016/2016.11.09_down-the-h-w0rm-hole-with-houdinis-rat/down-the-h-w0rm-hole-with-houdinis-rat.html.pdf
2016-11-09,Volexity_Powerduke-Widespread-PostElection-Spear-Phish(11-09-2016),PowerDuke: Widespread Post-Election Spear Phishing Campaigns Targeting Think Tanks and NGOs,https://app.box.com/s/wd73vlkdiry8hibkbqvmtsn0bhmzkhgk
2016-11-14,Trustwave_Carbanak _Anunak_Attack_Methodology(11-14-2016),New Carbanak / Anunak Attack Methodology,https://app.box.com/s/cbclbgiu54ihivxe7bvblwsv1e8jq44h
2016-11-17,Citizenlab_KeyBoy-targeting-Tibetan-Community(11-17-2016),It's Parliamentary: KeyBoy and the targeting of the Tibetan Community,https://app.box.com/s/q7rywbgt6s5c380vvjpk643ppcdtdl8v
2016-11-30,Cysinfo_NIC-CyberSecurity-Themed-Spear-Phishing-Target-India(11-30-2016),Malware Actors Using Nic Cyber Security Themed Spear Phishing To Target Indian Government Organizations,https://app.box.com/s/zsm16yh2sffqr9caehmifmvw2jrrwiga
2016-12-13,rise-telebots-analyzing-disruptive-killdisk-attacks,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2016/2016.12.13.rise-telebots-analyzing-disruptive-killdisk-attacks/rise-telebots-analyzing-disruptive-killdisk-attacks.pdf
2016-12-15,PaloAlto_Sofacy-DealersChoice-Attacks(12-15-2016),Let It Ride: The Sofacy Group's DealersChoice Attacks Continue,https://app.box.com/s/7u92nzu48zg6kq0pmtlh9pj8p6jmjmrt
2016-12-21,Crowdstrike_DangerClose-FancyBear-Tracking-Ukrainian-FieldArtilleryUnits(12-21-2016),Danger Close: Fancy Bear Tracking of Ukrainian Field Artillery Units,https://app.box.com/s/77t5ropot0e1yy0r1i5g8s9bsvvnq6t3
2016-12-22,Crowdstrike_FancyBearTracksUkrainianArtillery(12-22-2016),Use of Fancy Bear Android Malware tracking of Ukrainian Artillery Units,https://app.box.com/s/8lj785rl608lsmf80bwvtuxb7b9mscxy
2016-12-28,tr1adx_Bear-Hunting-APT28-Tracking(12-28-2016),Bear Hunting Season: Tracking APT28,https://app.box.com/s/py4k1124p7hqacfb6dlkghvsh5xte2zw
2016-12-29,USCERT_GRIZZLY STEPPE(12-29-2016),GRIZZLY STEPPE - Russian Malicious Cyber Activity,https://app.box.com/s/5q1827f6ig94an0buhsk9i8k7e0eju8w
2017-01-01,tr1adx_Digital-Plagarist-Carbanak(01-01-2017),The Digital Plagiarist Campaign: TelePorting the Carbanak Crew to a New Dimension,https://app.box.com/s/7pr8b7cy9liv1bi88ha7frtzgrjycex3
2017-01-05,Iranian Fileless Attack Infiltrates Israeli Organizations,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2017/2017.01.05.Iranian_Threat_Agent_OilRig/Iranian%20Fileless%20Attack%20Infiltrates%20Israeli%20Organizations.pdf
2017-01-05,"Iranian Threat Agent OilRig Delivers Digitally Signed Malware, Impersonates University of Oxford _ ClearSky Cybersecurity",,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2017/2017.01.05.Iranian_Threat_Agent_OilRig/Iranian%20Threat%20Agent%20OilRig%20Delivers%20Digitally%20Signed%20Malware%2C%20Impersonates%20University%20of%20Oxford%20_%20ClearSky%20Cybersecurity.pdf
2017-01-05,Forcepoint-MMCore-Fileless-Returns-BigBoss-SillyGoose(01-05-2017),Mm Core In-Memory Backdoor Returns As Bigboss And Sillygoose,https://app.box.com/s/4et31m42g0m8b1cj2ly2idlgruli1io6
2017-01-05,PaloAlgo-DragonOK-Updates-Tools-Targets-Multiple-Regions(01-05-2017),DragonOK Updates Toolset and Targets Multiple Geographic Regions,https://app.box.com/s/50tu7yfcrcj3ntj6b894rq6londdps34
2017-01-09,unit42-second-wave-shamoon-2-attacks-identified,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2017/2017.01.09.second-wave-shamoon-2-attacks-identified/unit42-second-wave-shamoon-2-attacks-identified.pdf
2017-01-10,APT28  At The Center  Of The Storm,,https://www.mandiant.com/sites/default/files/2021-09/APT28-Center-of-Storm-2017.pdf
2017-01-12,The 'EyePyramid' Attacks - Securelist,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2017/2017.01.12.EyePyramid.attacks/The%20%E2%80%9CEyePyramid%E2%80%9D%20Attacks%20-%20Securelist.pdf
2017-01-14,tr1adx_Dope-Story-Bears(01-14-2017),A Pretty Dope Story About Bears: Early Indicators of Continued World Anti-Doping Agency (WADA) Targeting,https://app.box.com/s/7i5o08f6dd9j6idvav7kwek3sg0cyw5n
2017-01-15,[tr1adx]_ Intel,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2017/2017.01.15.Bear_Spotting_Vol.1/%5Btr1adx%5D_%20Intel.pdf
2017-01-19,Kashmir_Protest_Themed,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2017/2017.01.19.uri-terror-attack/Kashmir_Protest_Themed.pdf
2017-01-25,etecting-threat-actors-in-recent-german-industrial-attacks-with-windows-defender-atp,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2017/2017.01.25.german-industrial-attacks/etecting-threat-actors-in-recent-german-industrial-attacks-with-windows-defender-atp.pdf
2017-01-30,unit42-downeks-and-quasar-rat-used-in-recent-targeted-attacks-against-governments,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2017/2017.01.30.downeks-and-quasar-rat-used-in-recent-targeted-attacks-against-governments/unit42-downeks-and-quasar-rat-used-in-recent-targeted-attacks-against-governments.pdf
2017-02-02,Citizenlab_NilePhish-Large-Scale-Targeting-Egyptian(02-02-2017),Nile Phish: Large-Scale Phishing Campaign Targeting Egyptian Civil Society,https://app.box.com/s/3140tmwszf3q0ywh3jl9uhwjxyckmgv5
2017-02-03,"Several Polish banks hacked, information stolen by unknown attackers - BadCyber",,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2017/2017.02.03.several-polish-banks-hacked/Several%20Polish%20banks%20hacked%2C%20information%20stolen%20by%20unknown%20attackers%20%E2%80%93%20BadCyber.pdf
2017-02-03,kingslayer-a-supply-chain-attack,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2017/2017.02.03.kingslayer-a-supply-chain-attack/kingslayer-a-supply-chain-attack.pdf
2017-02-03,Badcyber_Polish-banks-hacked-information-stolen-unknown-attackers(02-03-2017),"Several Polish banks hacked, information stolen by unknown attackers",https://app.box.com/s/7s2s43nlaqxllf4ugef1vyvkm3mr0ryt
2017-02-12,BAESystems_Lazarus-Watering-hole-attacks(02-12-2017),Lazarus & Watering-Hole Attacks,https://app.box.com/s/7wh9z15na9c823vtwo8fhyu2qt6a57df
2017-02-14,Operation Kingphish_ Uncovering a Campaign of Cyber Attacks against Civil Society in Qatar and... - Amnesty Insights - Medium,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2017/2017.02.14.Operation_Kingphish/Operation%20Kingphish_%20Uncovering%20a%20Campaign%20of%20Cyber%20Attacks%20against%20Civil%20Society%20in%20Qatar%20and%E2%80%A6%20%E2%80%93%20Amnesty%20Insights%20%E2%80%93%20Medium.pdf
2017-02-15,Secureworks_Iranian-PupyRAT-Middle-Eastern-Organizations(02-15-2017),Iranian PupyRAT Bites Middle Eastern Organizations,https://app.box.com/s/ztp64lp34bn9ax4vithevntn6pab6sxz
2017-02-15,PaloAlto_MagicHound-Campaign-Attacks-SaudiTargets(02-15-2017),Magic Hound Campaign Attacks Saudi Targets,https://app.box.com/s/qg2l481eu51ab9znszagv2ktlh4bh9z5
2017-02-15,the-full-shamoon-how-the-devastating-malware-was-inserted-into-networks,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2017/2017.02.15.the-full-shamoon/the-full-shamoon-how-the-devastating-malware-was-inserted-into-networks.pdf
2017-02-15,Deep Dive on the DragonOK Rambo Backdoor _ Morphick Cyber Security,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2017/2017.02.15.deep-dive-dragonok-rambo-backdoor/Deep%20Dive%20on%20the%20DragonOK%20Rambo%20Backdoor%20_%20Morphick%20Cyber%20Security.pdf
2017-02-15,Cyberx_Operation-BugDrop(02-15-2017),Operation Bugdrop: Cyberx Discovers Large-Scale Cyber-Reconnaissance Operation Targeting Ukrainian Organizations,https://app.box.com/s/uyl8gatur9prvuv4z0ghjakdcvv5zkrf
2017-02-16,Technical analysis of recent attacks against Polish banks - BadCyber,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2017/2017.02.16.Technical_analysis_Polish_banks/Technical%20analysis%20of%20recent%20attacks%20against%20Polish%20banks%20%E2%80%93%20BadCyber.pdf
2017-02-16,Lookout_ViperRAT-IDF(02-16-2017),ViperRAT: The mobile APT targeting the Israeli Defense Force that should be on your radar,https://app.box.com/s/n2ruyugtbigi6yyvg6u2xmt32eyqn8gx
2017-02-16,Kaspersky_Breaking-Weakest-Link-IDF(02-16-2017),Breaking The Weakest Link Of The Strongest Chain,https://app.box.com/s/wlwdugbbup1g3kb0ol71eh74qo6e67pd
2017-02-17,chches-malware--93d6.html,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2017/2017.02.17.chches-malware/chches-malware--93d6.html.pdf
2017-02-20,Part I. Russian APT - APT28 collection of samples including OSX XAgent,,https://contagiodump.blogspot.de/2017/02/russian-apt-apt28-collection-of-samples.html
2017-02-20,lazarus-false-flag-malware.html,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2017/2017.02.20.Lazarus_False_Flag_Malware/lazarus-false-flag-malware.html.pdf
2017-02-21,additional-insights-shamoon2,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2017/2017.02.21.Additional_Insights_on_Shamoon2/additional-insights-shamoon2.pdf
2017-02-21,ArborNetworks_Additional-Insights-Shamoon2(02-21-2017),Additional Insights on Shamoon2,https://app.box.com/s/dt59pijmmnxc3no13g55jbdr325fpnhs
2017-02-22,Fireeye_SpearPhishing-Targeting-Mongolian-Government(02-22-2017),Spear Phishing Techniques Used in Attacks Targeting the Mongolian Government,https://app.box.com/s/sgzri8xt5l6gaodokuvvfjt7emzu0z4o
2017-02-23,Bitdefender-Whitepaper-APT-Mac-A4-en-EN-web,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2017/2017.02.23.APT28_Mac_OS_X_Payload/Bitdefender-Whitepaper-APT-Mac-A4-en-EN-web.pdf
2017-02-27,Cylance_DeceptionProject-New-Japanese-Centric-Threat(02-27-2017),The Deception Project: A New Japanese-Centric Threat,https://app.box.com/s/5l02xyf45l1gww8vet75vom5jmn32m0h
2017-02-27,The Gamaredon Group Toolset Evolution - Palo Alto Networks Blog,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2017/2017.02.27.gamaredon-group-toolset-evolution/The%20Gamaredon%20Group%20Toolset%20Evolution%20-%20Palo%20Alto%20Networks%20Blog.pdf
2017-02-28,AtomBombing_ Brand New Code Injection for Windows - Breaking Malware,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2017/2017.02.28.dridexs-cold-war-enter-atombombing/AtomBombing_%20Brand%20New%20Code%20Injection%20for%20Windows%20-%20Breaking%20Malware.pdf
2017-02-28,AtomBombing_ A Code Injection that Bypasses Current Security Solutions,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2017/2017.02.28.dridexs-cold-war-enter-atombombing/AtomBombing_%20A%20Code%20Injection%20that%20Bypasses%20Current%20Security%20Solutions.pdf
2017-02-28,Dridex's Cold War_ Enter AtomBombing,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2017/2017.02.28.dridexs-cold-war-enter-atombombing/Dridex%27s%20Cold%20War_%20Enter%20AtomBombing.pdf
2017-03-06,Report_Shamoon_StoneDrill_final,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2017/2017.03.06.from-shamoon-to-stonedrill/Report_Shamoon_StoneDrill_final.pdf
2017-03-07,FireEye-FIN7-SpearPhishing-Targets-SEC-Filings(03-07-2017),FIN7 Spear Phishing Campaign Targets Personnel Involved in SEC Filings,https://app.box.com/s/7f2wiynwlbi58vsv206zn0695id5nl0k
2017-03-08,Targeted Attack Campaigns with Multi-Variate Malware Observed in the Cloud - Netskope,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2017/2017.03.08.Targeted_Attack_Campaigns/Targeted%20Attack%20Campaigns%20with%20Multi-Variate%20Malware%20Observed%20in%20the%20Cloud%20-%20Netskope.pdf
2017-03-14,Operation_Electric_Powder,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2017/2017.03.14.Operation_Electric_Powder/Operation_Electric_Powder.pdf
2017-03-15,english-report-of-fhappi-freehosting,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2017/2017.03.15.FHAPPI_Campaign/english-report-of-fhappi-freehosting.pdf
2017-03-27,FireEye_APT29-Domain-Fronting-With-TOR(03-27-2017),APT29 Domain Fronting With TOR,https://app.box.com/s/8ytb4nym7whlldfvsaivnmsut9ole32h
2017-03-30,ESET_Carbon-Paper-Peering-into-Turlas-second-stage-backdoor(03-30-2017),Carbon Paper: Peering into Turla second stage backdoor,https://app.box.com/s/vmzqwqfrmtdjemtdaei60jqu5qrouwrt
2017-04-03,PWC_cloud-hopper-report-final-v4(04-03-2017),Operation Cloud Hopper,https://app.box.com/s/ifeoa5huug0aqdecsniw7jmrxym0k85i
2017-04-03,Dissecting One of APT29's Fileless WMI and PowerShell Backdoors (POSHSPY),,https://www.fireeye.com/blog/threat-research/2017/03/dissecting_one_ofap.html
2017-04-03,Lazarus APT Spinoff Linked to Banking Hacks,,https://threatpost.com/lazarus-apt-spinoff-linked-to-banking-hacks/124746/
2017-04-05,"In-Depth Look at New Variant of MONSOON APT Backdoor, Part 1",,http://blog.fortinet.com/2017/04/05/in-depth-look-at-new-variant-of-monsoon-apt-backdoor-part-1
2017-04-06,"APT10 (MenuPass Group) New Tools, Global Campaign Latest Manifestation of Longstanding Threat",,https://www.fireeye.com/blog/threat-research/2017/04/apt10_menupass_grou.html
2017-04-07,PaloAlto_The-Blockbuster-Sequel(04-07-2017),The Blockbuster Sequel,https://app.box.com/s/lmzdurawuli1a65uvx4g6e8b9jvede3f
2017-04-10,Longhorn_ Tools used by cyberespionage group linked to Vault 7,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2017/2017.04.10_Longhorn/Longhorn_%20Tools%20used%20by%20cyberespionage%20group%20linked%20to%20Vault%207.pdf
2017-04-11,Unraveling the Lamberts Toolkit,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2017/2017.04.11.Lamberts_Toolkit/Unraveling%20the%20Lamberts%20Toolkit.pdf
2017-04-13,callisto-group,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2017/2017.04.13.callisto-group/callisto-group.pdf
2017-05-03,kazuar,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2017/2017.05.03.kazuar-multiplatform-espionage-backdoor-api-access/kazuar.pdf
2017-05-09,"APT3 is Boyusec, a Chinese Intelligence Contractor",,https://intrusiontruth.wordpress.com/2017/05/09/apt3-is-boyusec-a-chinese-intelligence-contractor/
2017-05-14,FireEye_Cyber-Espionage-Alive-Well-APT32(05-14-2017),Cyber Espionage is Alive and Well: APT32 and the Threat to Global Corporations,https://app.box.com/s/zutjtgdovy2dc32ktf5347y46eslqxq0
2017-05-17,RecordedFuture_Chinese-Ministry-State-APT3(05-17-2017),Recorded Future Research Concludes Chinese Ministry of State Security Behind APT3,https://app.box.com/s/rkactl8fr73y037u6fypz700i4e2dk2m
2017-05-24,Operation Cobalt Kitty A large-scale APT in Asia carried out by the OceanLotus Group,,https://www.cybereason.com/labs-operation-cobalt-kitty-a-large-scale-apt-in-asia-carried-out-by-the-oceanlotus-group/
2017-05-24,Cybereason_Cobalt-Kitty-ActorsProfiles-IOCs(05-24-2017),Operation Cobalt Kitty Threat Actor Profile & IOC,https://app.box.com/s/qmhs1k5awl5ibders0bwdlt9f9omhm4m
2017-05-25,Citizenlab_Tainted-Leaks-Disinformation-Phishing-With-Russian-Nexus(05-25-2017),TAINTED LEAKS Disinformation and Phishing With a Russian Nexus,https://app.box.com/s/wiis486wq7lyb64necfw3qwieikezs40
2017-05-30,Group-IB_Lazarus,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2017/2017.05.30.Lazarus_Arisen/Group-IB_Lazarus.pdf
2017-06-06,FireEye_Privileges-Credentials-Phished-Request-of-Counsel(06-06-2017),Privileges and Credentials: Phished at the Request of Counsel,https://app.box.com/s/sj821a63jgyif6xv2yz4gnut8kxgg7lo
2017-06-07,Microsoft_PLATINUM-evolve-find-ways-to-maintain-invisibility(06-07-2017),"PLATINUM continues to evolve, find ways to maintain invisibility",https://app.box.com/s/iryvk6gcqx4qyzfn245ruoo7syyex2yv
2017-06-12,Win32_Industroyer,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2017/2017.06.12.INDUSTROYER/Win32_Industroyer.pdf
2017-06-12,CrashOverride-01,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2017/2017.06.12.CRASHOVERRIDE/CrashOverride-01.pdf
2017-06-13,TA17-164A,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2017/2017.06.13.HIDDEN_COBRA/TA17-164A.pdf
2017-06-14,KASPERAGENT,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2017/2017.06.14.KASPERAGENT/KASPERAGENT.pdf
2017-06-15,RecordedFuture_North-Korea-Is-Not-Crazy(06-15-2017),North Korea Is Not Crazy,https://app.box.com/s/tb68b0jfrwg7ji1o01jw28def2lp86y7
